Date,Close,High,Low,Open,Volume
,INDF.JK,INDF.JK,INDF.JK,INDF.JK,INDF.JK
2015-07-06,4719.0537109375,4827.123643249046,4719.0537109375,4791.100332478531,4448700
2015-07-07,4737.06494140625,4791.0999027150665,4701.041633867038,4791.0999027150665,4154200
2015-07-08,4719.0537109375,4755.077021708015,4683.030400166985,4719.0537109375,3573800
2015-07-09,4755.0771484375,4755.0771484375,4683.030524976326,4719.053836706913,4258200
2015-07-10,4719.0537109375,4791.100332478531,4719.0537109375,4791.100332478531,5289400
2015-07-13,4701.0419921875,4755.076957614942,4683.030337045019,4755.076957614942,5223400
2015-07-14,4610.98388671875,4737.065477371216,4610.98388671875,4737.065477371216,10413900
2015-07-15,4484.90234375,4647.007247740964,4484.90234375,4610.983935742972,11225100
2015-07-22,4412.85546875,4484.902088647959,4340.808848852041,4466.8904336734695,15783000
2015-07-23,4466.89013671875,4484.901790495842,4412.855175387475,4412.855175387475,7452200
2015-07-24,4430.8662109375,4466.889513465447,4394.842908409552,4466.889513465447,7186400
2015-07-27,4322.7978515625,4394.844482421875,4304.786193847656,4376.832824707031,4689900
2015-07-28,4340.80908203125,4376.832393915327,4304.785770147173,4340.80908203125,8691900
2015-07-29,4160.6923828125,4376.832246854708,4160.6923828125,4358.820591517857,6766100
2015-07-30,4250.75048828125,4304.785452115333,4196.715524447166,4214.727179058527,5936300
2015-07-31,4394.84326171875,4412.854914430712,4268.7616927350155,4286.773345446977,12846100
2015-08-03,4322.7978515625,4412.856140136719,4286.7745361328125,4322.7978515625,6709000
2015-08-04,4412.85546875,4412.85546875,4286.773883928571,4286.773883928571,10822700
2015-08-05,4538.93701171875,4538.93701171875,4358.820463634673,4412.8554280598955,10999800
2015-08-06,4322.7978515625,4556.949401855469,4322.7978515625,4538.937744140625,9489800
2015-08-07,4304.78515625,4358.820116370293,4304.78515625,4340.8084629968625,8709700
2015-08-10,4358.82080078125,4430.867425587551,4268.762519773373,4322.797488378099,6992400
2015-08-11,4232.7392578125,4430.867478390957,4232.7392578125,4394.84416555851,18339400
2015-08-12,4178.70458984375,4232.739562988281,4034.6113281250005,4178.70458984375,11202300
2015-08-13,4448.87939453125,4448.87939453125,4214.727847450658,4250.751162386134,7172300
2015-08-14,4268.7626953125,4376.832636965981,4268.7626953125,4304.786009196993,7453000
2015-08-18,4196.71630859375,4322.79791443133,4178.704650616953,4304.786256454533,4555300
2015-08-19,4160.6923828125,4232.739004159903,4142.680727475649,4178.704038149351,2976900
2015-08-20,4106.6572265625,4160.692190069902,4052.6222630550988,4160.692190069902,3960300
2015-08-21,3908.528564453125,4070.6334357898904,3890.516912082373,4034.610131048387,9867300
2015-08-24,3569.909912109375,3800.4590890770846,3523.079610537809,3800.4590890770846,14286700
2015-08-25,3371.78173828125,3710.400844476162,3364.577076447316,3602.3309169671475,24805600
2015-08-26,3371.78173828125,3458.2376802884614,3285.3257962740386,3371.78173828125,25976700
2015-08-27,3692.38916015625,3692.3891601562495,3458.2376524390243,3458.2376524390243,19392200
2015-08-28,3764.435546875,3836.4821602123207,3674.3772802033495,3818.4705068779904,11251100
2015-08-31,3818.470703125,3818.470703125,3674.3774690448113,3746.424086084906,11118700
2015-09-01,3746.423583984375,3818.4701913686904,3692.388628446139,3818.4701913686904,4807200
2015-09-02,3746.423583984375,3782.4468876765327,3656.3653247539814,3692.388628446139,7089400
2015-09-03,3836.48193359375,3854.493585864143,3728.4120199713907,3800.4586290529633,8009900
2015-09-04,3800.458984375,3890.517254146919,3782.447330420616,3890.517254146919,5186000
2015-09-07,3559.10302734375,3746.4242393092104,3548.2960343457426,3728.4125843125316,8186400
2015-09-08,3530.28369140625,3569.9093246771363,3490.6580581353633,3494.260388432717,8962600
2015-09-09,3577.11474609375,3602.3310635385196,3526.6821112042107,3566.3077529031343,9367300
2015-09-10,3573.51220703125,3602.3308538621473,3523.07957507718,3530.2842367849044,10809200
2015-09-11,3728.41259765625,3746.4242527173915,3573.512364130435,3602.331012228261,6033400
2015-09-14,3836.48193359375,3836.4819335937495,3710.4003677009973,3746.4236722417836,6211100
2015-09-15,3818.470703125,3836.4823573850235,3728.4124318248823,3782.447394604953,5492000
2015-09-16,3782.44775390625,3872.506033761161,3710.4011300223215,3836.4827218191967,3758400
2015-09-17,3854.493896484375,3854.493896484375,3710.400666709258,3818.4705890405958,4732900
2015-09-18,3764.435546875,4016.598693555622,3764.435546875,3854.493813546651,9971100
2015-09-21,3764.435546875,3836.4821602123207,3710.4005868720096,3728.41224020634,3723500
2015-09-22,3818.470703125,3836.4823573850235,3746.424086084906,3818.470703125,3339600
2015-09-23,3728.41259765625,3782.447562839674,3674.377632472826,3782.447562839674,5605100
2015-09-25,3710.40087890625,3764.4358431621663,3638.3542598983613,3656.3659146503337,4787500
2015-09-28,3674.377685546875,3710.4009961894917,3573.5124157475493,3602.3310642616425,5260300
2015-09-29,3890.516845703125,3890.5168457031255,3595.1257518627026,3692.388673005281,6548100
2015-09-30,3962.564453125,3980.5761097301133,3836.4828568892044,3836.4828568892044,11528200
2015-10-01,3998.587158203125,4052.6221198004646,3908.5288888742257,3980.575504337345,4430700
2015-10-02,3800.458984375,3998.5871778732226,3800.458984375,3890.517254146919,5846200
2015-10-05,3980.576171875,3998.587828761312,3836.482916784502,3836.482916784502,7035700
2015-10-06,3980.576171875,4052.6227994202486,3908.529544329751,3926.541201216063,8741700
2015-10-07,4016.599853515625,4070.634829123459,3962.564877907792,3980.576536443736,10630300
2015-10-08,4016.599853515625,4070.634829123459,3998.588194979681,4016.5998535156255,8231600
2015-10-09,4178.70458984375,4178.70458984375,4052.622985839844,4088.6463012695317,7986300
2015-10-12,4214.7265625,4250.749866452991,4142.6799545940175,4214.7265625,4035800
2015-10-13,3962.564453125,4232.739302201704,3962.5644531249995,4214.72764559659,5530100
2015-10-15,4250.75048828125,4268.762142892611,4034.610632944915,4052.622287556276,14821200
2015-10-16,4466.89013671875,4466.89013671875,4142.680368731099,4250.75029139365,8928800
2015-10-19,4610.98388671875,4610.98388671875,4430.867328643799,4466.890640258789,7036500
2015-10-20,4556.94873046875,4610.983695652174,4556.94873046875,4610.983695652174,6936500
2015-10-21,4484.90234375,4628.995591741968,4430.867375753012,4556.948967745984,8218500
2015-10-22,4394.84326171875,4466.889872566599,4322.796650870901,4412.854914430712,13039400
2015-10-23,4484.90234375,4610.983935742972,4412.855719754016,4466.890687751004,11352800
2015-10-26,4484.90234375,4556.948967745984,4466.890687751004,4520.925655747992,5553700
2015-10-27,4466.89013671875,4466.89013671875,4394.8435216103835,4430.866829164567,3770900
2015-10-28,4376.83203125,4430.866994598765,4358.820376800411,4358.820376800411,3686900
2015-10-29,4070.634033203125,4376.832168444068,4070.634033203125,4358.820513429895,8032200
2015-10-30,3980.576171875,4088.646113192873,3980.576171875,4034.6111425339363,10035800
2015-11-02,4196.71630859375,4196.71630859375,3926.541438941792,3926.541438941792,5450700
2015-11-03,4196.71630859375,4286.774598477736,4178.704650616953,4232.739624547345,4895400
2015-11-04,4394.84326171875,4394.84326171875,4142.680123751281,4142.680123751281,5902800
2015-11-05,4322.7978515625,4394.844482421875,4268.762878417969,4376.832824707031,5015800
2015-11-06,4214.7265625,4322.796474358975,4214.7265625,4286.773170405983,5937500
2015-11-09,3998.587158203125,4178.703696860924,3998.587158203125,4142.680389129364,6986000
2015-11-10,3872.505859375,4052.6224109738373,3872.505859375,3962.564135174419,11669600
2015-11-11,3782.44775390625,3872.506033761161,3710.4011300223215,3872.506033761161,7191000
2015-11-12,3728.41259765625,3818.4708729619565,3728.41259765625,3728.41259765625,9933300
2015-11-13,3728.41259765625,3782.447562839674,3656.365977411685,3692.3892875339675,5840300
2015-11-16,3656.365966796875,3746.424241841133,3638.3543117880236,3728.4125868322817,5258200
2015-11-17,3800.458984375,3836.4822922837675,3710.4007146030804,3728.412368557464,8246000
2015-11-18,3890.516845703125,3944.5518018934463,3800.4585853859235,3836.481889512804,7802500
2015-11-19,4070.634033203125,4070.634033203125,3962.564103118086,3962.564103118086,10498200
2015-11-20,4070.634033203125,4070.634033203125,3980.5757581322596,4070.634033203125,4131200
2015-11-23,3926.541015625,4052.622607869839,3908.529359590023,3998.587639764908,4984000
2015-11-24,3854.493896484375,3926.5405113719335,3854.493896484375,3890.5172039281542,4534700
2015-11-25,3854.493896484375,3908.528857650044,3836.4822427624854,3854.493896484375,4276300
2015-11-26,3944.55322265625,3944.55322265625,3854.494929901541,3908.5299055543665,5025900
2015-11-27,3890.516845703125,3980.5751060203274,3890.5168457031255,3962.563453956887,4111600
2015-11-30,3512.2724609375,3818.4705729166667,3512.2724609375,3818.4705729166667,35363700
2015-12-01,3764.435546875,3818.4705068779904,3602.330666866029,3602.330666866029,16797700
2015-12-02,3728.41259765625,3800.4592179008155,3728.41259765625,3764.4359077785325,4011800
2015-12-03,3728.41259765625,3764.4359077785325,3674.377632472826,3710.4009425951085,4535100
2015-12-04,3638.354248046875,3728.412521513382,3620.342593353574,3710.400866820081,10005500
2015-12-07,3692.38916015625,3710.4008145960365,3656.3658512766765,3656.3658512766765,6220600
2015-12-08,3656.365966796875,3692.3892768145784,3620.342656779172,3638.3543117880236,9216100
2015-12-09,3656.365966796875,3656.365966796875,3656.365966796875,3656.365966796875,0
2015-12-10,3602.33056640625,3638.3538720703123,3566.3072607421873,3620.3422192382814,10252500
2015-12-11,3573.51220703125,3656.3658166700798,3573.51220703125,3638.354162400769,6187500
2015-12-14,3523.07958984375,3566.3075602712806,3487.0562811541413,3501.4656046299847,5946300
2015-12-15,3523.07958984375,3559.1028985333587,3487.0562811541413,3487.0562811541413,4611500
2015-12-16,3595.126220703125,3602.330882468061,3530.2842648186997,3595.126220703125,9345600
2015-12-17,3692.38916015625,3746.4241234756096,3638.35419683689,3746.4241234756096,10652000
2015-12-18,3638.354248046875,3692.3892121267795,3620.342593353574,3638.3542480468755,6061800
2015-12-21,3584.319580078125,3656.366204803314,3584.319580078125,3638.3545486220164,5800900
2015-12-22,3577.11474609375,3602.3310635385196,3533.8867733312877,3602.3310635385196,7156600
2015-12-23,3569.909912109375,3602.330890120459,3537.488934098291,3580.7169047797365,4252600
2015-12-28,3710.40087890625,3728.412533658222,3533.8866623369236,3537.488993287318,9537300
2015-12-29,3692.38916015625,3728.412469035823,3656.3658512766765,3710.4008145960365,2961700
2015-12-30,3728.41259765625,3746.4242527173915,3656.365977411685,3674.377632472826,9778200
2016-01-04,3818.470703125,4016.5988999852593,3728.4124318248823,3782.447394604953,26737300
2016-01-05,3944.55322265625,3998.5881983090753,3818.4716127996576,3818.4716127996576,18355100
